transaction_id,user_id,product_id,store,event_type,event_date,amount_tracked,related_transaction_id
r_0008960,u_004175,monthly_basic,app_store,refund,2025-11-21,-9.99,p_0008960
t_0008961,u_004176,annual_basic,app_store,trial_start,2025-06-08,0.0,
c_0008961,u_004176,annual_basic,app_store,trial_cancel,2025-06-08,0.0,t_0008961
t_0008962,u_004177,monthly_basic,app_store,trial_start,2025-01-10,0.0,
p_0008963,u_004177,monthly_basic,app_store,trial_convert,2025-01-17,9.99,t_0008962
p_0008964,u_004177,monthly_basic,app_store,renewal,2025-02-16,9.99,
p_0008965,u_004177,monthly_basic,app_store,renewal,2025-03-18,9.99,
p_0008966,u_004177,monthly_basic,app_store,renewal,2025-04-17,9.99,
p_0008967,u_004177,monthly_basic,app_store,renewal,2025-05-17,9.99,
p_0008968,u_004177,monthly_basic,app_store,renewal,2025-06-16,9.99,
p_0008969,u_004177,monthly_basic,app_store,renewal,2025-07-16,9.99,
p_0008970,u_004177,monthly_basic,app_store,renewal,2025-08-15,9.99,
p_0008971,u_004177,monthly_basic,app_store,renewal,2025-09-14,9.99,
p_0008972,u_004177,monthly_basic,app_store,renewal,2025-10-14,9.99,
p_0008973,u_004177,monthly_basic,app_store,renewal,2025-11-13,9.99,
p_0008974,u_004177,monthly_basic,app_store,renewal,2025-12-13,9.99,
t_0008975,u_004178,monthly_pro,play_store,trial_start,2025-01-19,0.0,
c_0008975,u_004178,monthly_pro,play_store,trial_cancel,2025-01-26,0.0,t_0008975
t_0008976,u_004179,annual_pro,app_store,trial_start,2025-10-03,0.0,
c_0008976,u_004179,annual_pro,app_store,trial_cancel,2025-10-10,0.0,t_0008976
t_0008977,u_004180,annual_basic,play_store,trial_start,2025-02-25,0.0,
c_0008977,u_004180,annual_basic,play_store,trial_cancel,2025-03-04,0.0,t_0008977
t_0008978,u_004181,monthly_pro,stripe,trial_start,2025-09-24,0.0,
c_0008978,u_004181,monthly_pro,stripe,trial_cancel,2025-10-01,0.0,t_0008978
t_0008979,u_004182,annual_basic,stripe,trial_start,2025-10-15,0.0,
c_0008979,u_004182,annual_basic,stripe,trial_cancel,2025-10-22,0.0,t_0008979
t_0008980,u_004183,monthly_basic,app_store,trial_start,2024-07-09,0.0,
c_0008980,u_004183,monthly_basic,app_store,trial_cancel,2024-07-16,0.0,t_0008980
t_0008981,u_004184,annual_basic,app_store,trial_start,2024-05-06,0.0,
c_0008981,u_004184,annual_basic,app_store,trial_cancel,2024-05-13,0.0,t_0008981
t_0008982,u_004185,annual_pro,stripe,trial_start,2024-05-09,0.0,
c_0008982,u_004185,annual_pro,stripe,trial_cancel,2024-05-16,0.0,t_0008982
t_0008983,u_004186,annual_basic,app_store,trial_start,2024-09-24,0.0,
c_0008983,u_004186,annual_basic,app_store,trial_cancel,2024-10-01,0.0,t_0008983
t_0008984,u_004187,annual_basic,play_store,trial_start,2025-07-14,0.0,
p_0008985,u_004187,annual_basic,play_store,trial_convert,2025-07-21,89.99,t_0008984
t_0008986,u_004188,annual_basic,play_store,trial_start,2025-06-12,0.0,
p_0008987,u_004188,annual_basic,play_store,trial_convert,2025-06-19,89.99,t_0008986
t_0008988,u_004189,annual_basic,app_store,trial_start,2025-06-25,0.0,
c_0008988,u_004189,annual_basic,app_store,trial_cancel,2025-06-25,0.0,t_0008988
t_0008989,u_004190,annual_pro,app_store,trial_start,2024-06-08,0.0,
p_0008990,u_004190,annual_pro,app_store,trial_convert,2024-06-15,179.99,t_0008989
p_0008991,u_004190,annual_pro,app_store,renewal,2025-06-15,179.99,
t_0008992,u_004191,annual_pro,play_store,trial_start,2025-09-26,0.0,
c_0008992,u_004191,annual_pro,play_store,trial_cancel,2025-10-03,0.0,t_0008992
t_0008993,u_004192,monthly_basic,play_store,trial_start,2025-08-08,0.0,
c_0008993,u_004192,monthly_basic,play_store,trial_cancel,2025-08-15,0.0,t_0008993
t_0008994,u_004193,annual_pro,app_store,trial_start,2025-02-21,0.0,
c_0008994,u_004193,annual_pro,app_store,trial_cancel,2025-02-28,0.0,t_0008994
t_0008995,u_004194,annual_pro,play_store,trial_start,2024-05-13,0.0,
c_0008995,u_004194,annual_pro,play_store,trial_cancel,2024-05-20,0.0,t_0008995
t_0008996,u_004195,annual_pro,app_store,trial_start,2025-03-18,0.0,
c_0008996,u_004195,annual_pro,app_store,trial_cancel,2025-03-25,0.0,t_0008996
t_0008997,u_004196,monthly_pro,app_store,trial_start,2024-03-25,0.0,
c_0008997,u_004196,monthly_pro,app_store,trial_cancel,2024-04-01,0.0,t_0008997
t_0008998,u_004197,annual_basic,play_store,trial_start,2024-10-26,0.0,
p_0008999,u_004197,annual_basic,play_store,trial_convert,2024-11-02,89.99,t_0008998
p_0009000,u_004197,annual_basic,play_store,renewal,2025-11-02,89.99,
t_0009001,u_004198,annual_pro,app_store,trial_start,2024-12-30,0.0,
p_0009002,u_004198,annual_pro,app_store,trial_convert,2025-01-06,179.99,t_0009001
t_0009003,u_004199,monthly_pro,play_store,trial_start,2024-02-15,0.0,
c_0009003,u_004199,monthly_pro,play_store,trial_cancel,2024-02-22,0.0,t_0009003
t_0009004,u_004200,annual_pro,app_store,trial_start,2024-12-16,0.0,
c_0009004,u_004200,annual_pro,app_store,trial_cancel,2024-12-16,0.0,t_0009004
t_0009005,u_004201,annual_pro,play_store,trial_start,2024-01-26,0.0,
p_0009006,u_004201,annual_pro,play_store,trial_convert,2024-02-02,179.99,t_0009005
p_0009007,u_004201,annual_pro,play_store,renewal,2025-02-01,179.99,
t_0009008,u_004202,annual_pro,stripe,trial_start,2025-02-25,0.0,
c_0009008,u_004202,annual_pro,stripe,trial_cancel,2025-03-04,0.0,t_0009008
t_0009009,u_004203,monthly_pro,play_store,trial_start,2025-08-14,0.0,
p_0009010,u_004203,monthly_pro,play_store,trial_convert,2025-08-21,19.99,t_0009009
p_0009011,u_004203,monthly_pro,play_store,renewal,2025-09-20,19.99,
p_0009012,u_004203,monthly_pro,play_store,renewal,2025-10-20,19.99,
p_0009013,u_004203,monthly_pro,play_store,renewal,2025-11-19,19.99,
p_0009014,u_004203,monthly_pro,play_store,renewal,2025-12-19,19.99,
t_0009015,u_004204,annual_pro,app_store,trial_start,2024-08-21,0.0,
c_0009015,u_004204,annual_pro,app_store,trial_cancel,2024-08-28,0.0,t_0009015
t_0009016,u_004205,monthly_pro,app_store,trial_start,2025-12-16,0.0,
c_0009016,u_004205,monthly_pro,app_store,trial_cancel,2025-12-16,0.0,t_0009016
t_0009017,u_004206,monthly_pro,app_store,trial_start,2024-12-05,0.0,
c_0009017,u_004206,monthly_pro,app_store,trial_cancel,2024-12-05,0.0,t_0009017
t_0009018,u_004207,monthly_pro,play_store,trial_start,2025-12-14,0.0,
c_0009018,u_004207,monthly_pro,play_store,trial_cancel,2025-12-21,0.0,t_0009018
t_0009019,u_004208,monthly_basic,app_store,trial_start,2024-10-23,0.0,
p_0009020,u_004208,monthly_basic,app_store,trial_convert,2024-10-30,9.99,t_0009019
p_0009021,u_004208,monthly_basic,app_store,renewal,2024-11-29,9.99,
p_0009022,u_004208,monthly_basic,app_store,renewal,2024-12-29,9.99,
p_0009023,u_004208,monthly_basic,app_store,renewal,2025-01-28,9.99,
p_0009024,u_004208,monthly_basic,app_store,renewal,2025-02-27,9.99,
p_0009025,u_004208,monthly_basic,app_store,renewal,2025-03-29,9.99,
p_0009026,u_004208,monthly_basic,app_store,renewal,2025-04-28,9.99,
p_0009027,u_004208,monthly_basic,app_store,renewal,2025-05-28,9.99,
p_0009028,u_004208,monthly_basic,app_store,renewal,2025-06-27,9.99,
p_0009029,u_004208,monthly_basic,app_store,renewal,2025-07-27,9.99,
p_0009030,u_004208,monthly_basic,app_store,renewal,2025-08-26,9.99,
ch_0009030,u_004208,monthly_basic,app_store,churn,2025-09-24,0.0,p_0009030
t_0009031,u_004209,annual_basic,app_store,trial_start,2024-09-02,0.0,
c_0009031,u_004209,annual_basic,app_store,trial_cancel,2024-09-09,0.0,t_0009031
t_0009032,u_004210,annual_pro,app_store,trial_start,2024-07-17,0.0,
c_0009032,u_004210,annual_pro,app_store,trial_cancel,2024-07-24,0.0,t_0009032
t_0009033,u_004211,annual_pro,app_store,trial_start,2024-05-06,0.0,
c_0009033,u_004211,annual_pro,app_store,trial_cancel,2024-05-13,0.0,t_0009033
t_0009034,u_004212,annual_pro,play_store,trial_start,2024-04-14,0.0,
c_0009034,u_004212,annual_pro,play_store,trial_cancel,2024-04-21,0.0,t_0009034
t_0009035,u_004213,monthly_pro,stripe,trial_start,2025-06-23,0.0,
c_0009035,u_004213,monthly_pro,stripe,trial_cancel,2025-06-23,0.0,t_0009035
t_0009036,u_004214,monthly_pro,stripe,trial_start,2025-07-12,0.0,
c_0009036,u_004214,monthly_pro,stripe,trial_cancel,2025-07-19,0.0,t_0009036
t_0009037,u_004215,annual_basic,play_store,trial_start,2025-08-31,0.0,
c_0009037,u_004215,annual_basic,play_store,trial_cancel,2025-09-07,0.0,t_0009037
t_0009038,u_004216,monthly_basic,play_store,trial_start,2024-08-11,0.0,
c_0009038,u_004216,monthly_basic,play_store,trial_cancel,2024-08-11,0.0,t_0009038
t_0009039,u_004217,annual_pro,stripe,trial_start,2024-02-10,0.0,
c_0009039,u_004217,annual_pro,stripe,trial_cancel,2024-02-17,0.0,t_0009039
t_0009040,u_004218,monthly_pro,play_store,trial_start,2024-03-26,0.0,
p_0009041,u_004218,monthly_pro,play_store,trial_convert,2024-04-02,19.99,t_0009040
p_0009042,u_004218,monthly_pro,play_store,renewal,2024-05-02,19.99,
p_0009043,u_004218,monthly_pro,play_store,renewal,2024-06-01,19.99,
p_0009044,u_004218,monthly_pro,play_store,renewal,2024-07-01,19.99,
p_0009045,u_004218,monthly_pro,play_store,renewal,2024-07-31,19.99,
p_0009046,u_004218,monthly_pro,play_store,renewal,2024-08-30,19.99,
p_0009047,u_004218,monthly_pro,play_store,renewal,2024-09-29,19.99,
p_0009048,u_004218,monthly_pro,play_store,renewal,2024-10-29,19.99,
p_0009049,u_004218,monthly_pro,play_store,renewal,2024-11-28,19.99,
ch_0009049,u_004218,monthly_pro,play_store,churn,2024-12-27,0.0,p_0009049
t_0009050,u_004219,monthly_pro,app_store,trial_start,2025-05-23,0.0,
c_0009050,u_004219,monthly_pro,app_store,trial_cancel,2025-05-30,0.0,t_0009050
t_0009051,u_004220,annual_basic,play_store,trial_start,2024-04-09,0.0,
c_0009051,u_004220,annual_basic,play_store,trial_cancel,2024-04-09,0.0,t_0009051
t_0009052,u_004221,monthly_pro,play_store,trial_start,2025-07-21,0.0,
p_0009053,u_004221,monthly_pro,play_store,trial_convert,2025-07-28,19.99,t_0009052
ch_0009053,u_004221,monthly_pro,play_store,churn,2025-08-26,0.0,p_0009053
t_0009054,u_004222,annual_basic,app_store,trial_start,2024-01-11,0.0,
c_0009054,u_004222,annual_basic,app_store,trial_cancel,2024-01-18,0.0,t_0009054
t_0009055,u_004223,monthly_pro,app_store,trial_start,2024-01-31,0.0,
p_0009056,u_004223,monthly_pro,app_store,trial_convert,2024-02-07,19.99,t_0009055
p_0009057,u_004223,monthly_pro,app_store,renewal,2024-03-08,19.99,
p_0009058,u_004223,monthly_pro,app_store,renewal,2024-04-07,19.99,
p_0009059,u_004223,monthly_pro,app_store,renewal,2024-05-07,19.99,
r_0009059,u_004223,monthly_pro,app_store,refund,2024-05-17,-19.99,p_0009059
t_0009060,u_004224,annual_basic,stripe,trial_start,2024-04-25,0.0,
p_0009061,u_004224,annual_basic,stripe,trial_convert,2024-05-02,89.99,t_0009060
p_0009062,u_004224,annual_basic,stripe,renewal,2025-05-02,89.99,
t_0009063,u_004225,monthly_pro,app_store,trial_start,2024-01-14,0.0,
c_0009063,u_004225,monthly_pro,app_store,trial_cancel,2024-01-21,0.0,t_0009063
t_0009064,u_004226,monthly_pro,app_store,trial_start,2025-10-14,0.0,
p_0009065,u_004226,monthly_pro,app_store,trial_convert,2025-10-21,19.99,t_0009064
p_0009066,u_004226,monthly_pro,app_store,renewal,2025-11-20,19.99,
p_0009067,u_004226,monthly_pro,app_store,renewal,2025-12-20,19.99,
t_0009068,u_004227,annual_basic,play_store,trial_start,2025-09-04,0.0,
c_0009068,u_004227,annual_basic,play_store,trial_cancel,2025-09-11,0.0,t_0009068
t_0009069,u_004228,annual_basic,play_store,trial_start,2024-01-05,0.0,
c_0009069,u_004228,annual_basic,play_store,trial_cancel,2024-01-12,0.0,t_0009069
t_0009070,u_004229,monthly_pro,app_store,trial_start,2025-01-11,0.0,
p_0009071,u_004229,monthly_pro,app_store,trial_convert,2025-01-18,19.99,t_0009070
p_0009072,u_004229,monthly_pro,app_store,renewal,2025-02-17,19.99,
p_0009073,u_004229,monthly_pro,app_store,renewal,2025-03-19,19.99,
p_0009074,u_004229,monthly_pro,app_store,renewal,2025-04-18,19.99,
p_0009075,u_004229,monthly_pro,app_store,renewal,2025-05-18,19.99,
p_0009076,u_004229,monthly_pro,app_store,renewal,2025-06-17,19.99,
p_0009077,u_004229,monthly_pro,app_store,renewal,2025-07-17,19.99,
p_0009078,u_004229,monthly_pro,app_store,renewal,2025-08-16,19.99,
p_0009079,u_004229,monthly_pro,app_store,renewal,2025-09-15,19.99,
p_0009080,u_004229,monthly_pro,app_store,renewal,2025-10-15,19.99,
p_0009081,u_004229,monthly_pro,app_store,renewal,2025-11-14,19.99,
p_0009082,u_004229,monthly_pro,app_store,renewal,2025-12-14,19.99,
ch_0009082,u_004229,monthly_pro,app_store,churn,2026-01-12,0.0,p_0009082
t_0009083,u_004230,monthly_pro,app_store,trial_start,2024-03-19,0.0,
c_0009083,u_004230,monthly_pro,app_store,trial_cancel,2024-03-26,0.0,t_0009083
t_0009084,u_004231,annual_pro,play_store,trial_start,2025-06-24,0.0,
p_0009085,u_004231,annual_pro,play_store,trial_convert,2025-07-01,179.99,t_0009084
t_0009086,u_004232,annual_basic,app_store,trial_start,2025-07-07,0.0,
c_0009086,u_004232,annual_basic,app_store,trial_cancel,2025-07-14,0.0,t_0009086
t_0009087,u_004233,monthly_pro,app_store,trial_start,2025-05-05,0.0,
c_0009087,u_004233,monthly_pro,app_store,trial_cancel,2025-05-12,0.0,t_0009087
t_0009088,u_004234,annual_basic,stripe,trial_start,2025-02-22,0.0,
c_0009088,u_004234,annual_basic,stripe,trial_cancel,2025-03-01,0.0,t_0009088
t_0009089,u_004235,monthly_basic,play_store,trial_start,2024-08-10,0.0,
c_0009089,u_004235,monthly_basic,play_store,trial_cancel,2024-08-10,0.0,t_0009089
t_0009090,u_004236,annual_basic,app_store,trial_start,2024-09-04,0.0,
c_0009090,u_004236,annual_basic,app_store,trial_cancel,2024-09-11,0.0,t_0009090
t_0009091,u_004237,annual_pro,stripe,trial_start,2024-03-19,0.0,
c_0009091,u_004237,annual_pro,stripe,trial_cancel,2024-03-26,0.0,t_0009091
t_0009092,u_004238,annual_pro,app_store,trial_start,2024-05-14,0.0,
c_0009092,u_004238,annual_pro,app_store,trial_cancel,2024-05-14,0.0,t_0009092
t_0009093,u_004239,monthly_pro,play_store,trial_start,2025-01-11,0.0,
c_0009093,u_004239,monthly_pro,play_store,trial_cancel,2025-01-18,0.0,t_0009093
t_0009094,u_004240,annual_pro,app_store,trial_start,2024-09-01,0.0,
c_0009094,u_004240,annual_pro,app_store,trial_cancel,2024-09-08,0.0,t_0009094
t_0009095,u_004241,monthly_pro,app_store,trial_start,2024-02-17,0.0,
c_0009095,u_004241,monthly_pro,app_store,trial_cancel,2024-02-24,0.0,t_0009095
t_0009096,u_004242,monthly_pro,app_store,trial_start,2025-03-14,0.0,
c_0009096,u_004242,monthly_pro,app_store,trial_cancel,2025-03-21,0.0,t_0009096
t_0009097,u_004243,annual_pro,app_store,trial_start,2024-07-16,0.0,
c_0009097,u_004243,annual_pro,app_store,trial_cancel,2024-07-23,0.0,t_0009097
t_0009098,u_004244,annual_basic,stripe,trial_start,2025-01-06,0.0,
p_0009099,u_004244,annual_basic,stripe,trial_convert,2025-01-13,89.99,t_0009098
t_0009100,u_004245,monthly_basic,play_store,trial_start,2024-01-30,0.0,
c_0009100,u_004245,monthly_basic,play_store,trial_cancel,2024-02-06,0.0,t_0009100
t_0009101,u_004246,annual_pro,app_store,trial_start,2024-11-26,0.0,
p_0009102,u_004246,annual_pro,app_store,trial_convert,2024-12-03,179.99,t_0009101
p_0009103,u_004246,annual_pro,app_store,renewal,2025-12-03,179.99,
t_0009104,u_004247,monthly_basic,app_store,trial_start,2024-08-11,0.0,
c_0009104,u_004247,monthly_basic,app_store,trial_cancel,2024-08-11,0.0,t_0009104
t_0009105,u_004248,monthly_basic,app_store,trial_start,2025-03-16,0.0,
c_0009105,u_004248,monthly_basic,app_store,trial_cancel,2025-03-23,0.0,t_0009105
t_0009106,u_004249,annual_pro,stripe,trial_start,2024-04-21,0.0,
c_0009106,u_004249,annual_pro,stripe,trial_cancel,2024-04-28,0.0,t_0009106
t_0009107,u_004250,monthly_basic,app_store,trial_start,2025-07-30,0.0,
p_0009108,u_004250,monthly_basic,app_store,trial_convert,2025-08-06,9.99,t_0009107
p_0009109,u_004250,monthly_basic,app_store,renewal,2025-09-05,9.99,
p_0009110,u_004250,monthly_basic,app_store,renewal,2025-10-05,9.99,
p_0009111,u_004250,monthly_basic,app_store,renewal,2025-11-04,9.99,
p_0009112,u_004250,monthly_basic,app_store,renewal,2025-12-04,9.99,
t_0009113,u_004251,monthly_basic,app_store,trial_start,2025-06-21,0.0,
c_0009113,u_004251,monthly_basic,app_store,trial_cancel,2025-06-28,0.0,t_0009113
t_0009114,u_004252,monthly_pro,stripe,trial_start,2024-04-29,0.0,
c_0009114,u_004252,monthly_pro,stripe,trial_cancel,2024-05-06,0.0,t_0009114
t_0009115,u_004253,monthly_basic,play_store,trial_start,2025-06-24,0.0,
p_0009116,u_004253,monthly_basic,play_store,trial_convert,2025-07-01,9.99,t_0009115
p_0009117,u_004253,monthly_basic,play_store,renewal,2025-07-31,9.99,
p_0009118,u_004253,monthly_basic,play_store,renewal,2025-08-30,9.99,
p_0009119,u_004253,monthly_basic,play_store,renewal,2025-09-29,9.99,
r_0009119,u_004253,monthly_basic,play_store,refund,2025-10-16,-9.99,p_0009119
t_0009120,u_004254,monthly_pro,stripe,trial_start,2024-11-01,0.0,
p_0009121,u_004254,monthly_pro,stripe,trial_convert,2024-11-08,19.99,t_0009120
p_0009122,u_004254,monthly_pro,stripe,renewal,2024-12-08,19.99,
p_0009123,u_004254,monthly_pro,stripe,renewal,2025-01-07,19.99,
p_0009124,u_004254,monthly_pro,stripe,renewal,2025-02-06,19.99,
p_0009125,u_004254,monthly_pro,stripe,renewal,2025-03-08,19.99,
p_0009126,u_004254,monthly_pro,stripe,renewal,2025-04-07,19.99,
p_0009127,u_004254,monthly_pro,stripe,renewal,2025-05-07,19.99,
p_0009128,u_004254,monthly_pro,stripe,renewal,2025-06-06,19.99,
p_0009129,u_004254,monthly_pro,stripe,renewal,2025-07-06,19.99,
p_0009130,u_004254,monthly_pro,stripe,renewal,2025-08-05,19.99,
p_0009131,u_004254,monthly_pro,stripe,renewal,2025-09-04,19.99,
p_0009132,u_004254,monthly_pro,stripe,renewal,2025-10-04,19.99,
p_0009133,u_004254,monthly_pro,stripe,renewal,2025-11-03,19.99,
r_0009133,u_004254,monthly_pro,stripe,refund,2025-11-06,-19.99,p_0009133
t_0009134,u_004255,monthly_basic,app_store,trial_start,2025-06-25,0.0,
c_0009134,u_004255,monthly_basic,app_store,trial_cancel,2025-07-02,0.0,t_0009134
t_0009135,u_004256,annual_basic,play_store,trial_start,2025-10-22,0.0,
p_0009136,u_004256,annual_basic,play_store,trial_convert,2025-10-29,89.99,t_0009135
t_0009137,u_004257,monthly_pro,play_store,trial_start,2024-04-14,0.0,
p_0009138,u_004257,monthly_pro,play_store,trial_convert,2024-04-21,19.99,t_0009137
p_0009139,u_004257,monthly_pro,play_store,renewal,2024-05-21,19.99,
p_0009140,u_004257,monthly_pro,play_store,renewal,2024-06-20,19.99,
p_0009141,u_004257,monthly_pro,play_store,renewal,2024-07-20,19.99,
p_0009142,u_004257,monthly_pro,play_store,renewal,2024-08-19,19.99,
p_0009143,u_004257,monthly_pro,play_store,renewal,2024-09-18,19.99,
p_0009144,u_004257,monthly_pro,play_store,renewal,2024-10-18,19.99,
p_0009145,u_004257,monthly_pro,play_store,renewal,2024-11-17,19.99,
ch_0009145,u_004257,monthly_pro,play_store,churn,2024-12-16,0.0,p_0009145
t_0009146,u_004258,annual_basic,play_store,trial_start,2025-09-14,0.0,
c_0009146,u_004258,annual_basic,play_store,trial_cancel,2025-09-14,0.0,t_0009146
t_0009147,u_004259,monthly_basic,stripe,trial_start,2025-08-19,0.0,
p_0009148,u_004259,monthly_basic,stripe,trial_convert,2025-08-26,9.99,t_0009147
p_0009149,u_004259,monthly_basic,stripe,renewal,2025-09-25,9.99,
p_0009150,u_004259,monthly_basic,stripe,renewal,2025-10-25,9.99,
p_0009151,u_004259,monthly_basic,stripe,renewal,2025-11-24,9.99,
p_0009152,u_004259,monthly_basic,stripe,renewal,2025-12-24,9.99,
t_0009153,u_004260,monthly_basic,app_store,trial_start,2025-08-11,0.0,
p_0009154,u_004260,monthly_basic,app_store,trial_convert,2025-08-18,9.99,t_0009153
p_0009155,u_004260,monthly_basic,app_store,renewal,2025-09-17,9.99,
p_0009156,u_004260,monthly_basic,app_store,renewal,2025-10-17,9.99,
p_0009157,u_004260,monthly_basic,app_store,renewal,2025-11-16,9.99,
p_0009158,u_004260,monthly_basic,app_store,renewal,2025-12-16,9.99,
t_0009159,u_004261,monthly_basic,app_store,trial_start,2024-09-20,0.0,
p_0009160,u_004261,monthly_basic,app_store,trial_convert,2024-09-27,9.99,t_0009159
p_0009161,u_004261,monthly_basic,app_store,renewal,2024-10-27,9.99,
r_0009161,u_004261,monthly_basic,app_store,refund,2024-11-05,-9.99,p_0009161
t_0009162,u_004262,monthly_basic,play_store,trial_start,2025-08-09,0.0,
c_0009162,u_004262,monthly_basic,play_store,trial_cancel,2025-08-16,0.0,t_0009162
t_0009163,u_004263,annual_basic,stripe,trial_start,2025-08-09,0.0,
p_0009164,u_004263,annual_basic,stripe,trial_convert,2025-08-16,89.99,t_0009163
t_0009165,u_004264,annual_basic,play_store,trial_start,2025-07-20,0.0,
p_0009166,u_004264,annual_basic,play_store,trial_convert,2025-07-27,89.99,t_0009165
t_0009167,u_004265,monthly_pro,app_store,trial_start,2024-04-01,0.0,
c_0009167,u_004265,monthly_pro,app_store,trial_cancel,2024-04-08,0.0,t_0009167
t_0009168,u_004266,monthly_basic,play_store,trial_start,2025-01-09,0.0,
c_0009168,u_004266,monthly_basic,play_store,trial_cancel,2025-01-09,0.0,t_0009168
t_0009169,u_004267,annual_basic,play_store,trial_start,2024-09-11,0.0,
p_0009170,u_004267,annual_basic,play_store,trial_convert,2024-09-18,89.99,t_0009169
p_0009171,u_004267,annual_basic,play_store,renewal,2025-09-18,89.99,
t_0009172,u_004268,monthly_basic,stripe,trial_start,2024-01-24,0.0,
c_0009172,u_004268,monthly_basic,stripe,trial_cancel,2024-01-31,0.0,t_0009172
t_0009173,u_004269,annual_pro,stripe,trial_start,2025-09-26,0.0,
c_0009173,u_004269,annual_pro,stripe,trial_cancel,2025-10-03,0.0,t_0009173
t_0009174,u_004270,monthly_basic,stripe,trial_start,2024-07-14,0.0,
p_0009175,u_004270,monthly_basic,stripe,trial_convert,2024-07-21,9.99,t_0009174
p_0009176,u_004270,monthly_basic,stripe,renewal,2024-08-20,9.99,
p_0009177,u_004270,monthly_basic,stripe,renewal,2024-09-19,9.99,
p_0009178,u_004270,monthly_basic,stripe,renewal,2024-10-19,9.99,
p_0009179,u_004270,monthly_basic,stripe,renewal,2024-11-18,9.99,
p_0009180,u_004270,monthly_basic,stripe,renewal,2024-12-18,9.99,
p_0009181,u_004270,monthly_basic,stripe,renewal,2025-01-17,9.99,
p_0009182,u_004270,monthly_basic,stripe,renewal,2025-02-16,9.99,
p_0009183,u_004270,monthly_basic,stripe,renewal,2025-03-18,9.99,
p_0009184,u_004270,monthly_basic,stripe,renewal,2025-04-17,9.99,
p_0009185,u_004270,monthly_basic,stripe,renewal,2025-05-17,9.99,
p_0009186,u_004270,monthly_basic,stripe,renewal,2025-06-16,9.99,
p_0009187,u_004270,monthly_basic,stripe,renewal,2025-07-16,9.99,
p_0009188,u_004270,monthly_basic,stripe,renewal,2025-08-15,9.99,
p_0009189,u_004270,monthly_basic,stripe,renewal,2025-09-14,9.99,
p_0009190,u_004270,monthly_basic,stripe,renewal,2025-10-14,9.99,
r_0009190,u_004270,monthly_basic,stripe,refund,2025-11-04,-9.99,p_0009190
t_0009191,u_004271,monthly_pro,play_store,trial_start,2024-10-29,0.0,
c_0009191,u_004271,monthly_pro,play_store,trial_cancel,2024-11-05,0.0,t_0009191
t_0009192,u_004272,monthly_pro,stripe,trial_start,2025-02-17,0.0,
c_0009192,u_004272,monthly_pro,stripe,trial_cancel,2025-02-17,0.0,t_0009192
t_0009193,u_004273,annual_basic,app_store,trial_start,2025-02-23,0.0,
c_0009193,u_004273,annual_basic,app_store,trial_cancel,2025-02-23,0.0,t_0009193
t_0009194,u_004274,annual_pro,play_store,trial_start,2025-04-30,0.0,
c_0009194,u_004274,annual_pro,play_store,trial_cancel,2025-05-07,0.0,t_0009194
t_0009195,u_004275,monthly_pro,app_store,trial_start,2025-03-04,0.0,
c_0009195,u_004275,monthly_pro,app_store,trial_cancel,2025-03-11,0.0,t_0009195
t_0009196,u_004276,monthly_basic,app_store,trial_start,2024-06-29,0.0,
c_0009196,u_004276,monthly_basic,app_store,trial_cancel,2024-07-06,0.0,t_0009196
t_0009197,u_004277,annual_basic,app_store,trial_start,2025-06-18,0.0,
p_0009198,u_004277,annual_basic,app_store,trial_convert,2025-06-25,89.99,t_0009197
t_0009199,u_004278,monthly_pro,stripe,trial_start,2025-01-06,0.0,
p_0009200,u_004278,monthly_pro,stripe,trial_convert,2025-01-13,19.99,t_0009199
p_0009201,u_004278,monthly_pro,stripe,renewal,2025-02-12,19.99,
ch_0009201,u_004278,monthly_pro,stripe,churn,2025-03-13,0.0,p_0009201
t_0009202,u_004279,monthly_pro,play_store,trial_start,2024-05-21,0.0,
c_0009202,u_004279,monthly_pro,play_store,trial_cancel,2024-05-28,0.0,t_0009202
t_0009203,u_004280,monthly_basic,stripe,trial_start,2024-10-19,0.0,
p_0009204,u_004280,monthly_basic,stripe,trial_convert,2024-10-26,9.99,t_0009203
p_0009205,u_004280,monthly_basic,stripe,renewal,2024-11-25,9.99,
r_0009205,u_004280,monthly_basic,stripe,refund,2024-12-07,-9.99,p_0009205
t_0009206,u_004281,monthly_basic,app_store,trial_start,2025-11-10,0.0,
c_0009206,u_004281,monthly_basic,app_store,trial_cancel,2025-11-10,0.0,t_0009206
t_0009207,u_004282,annual_pro,app_store,trial_start,2025-09-16,0.0,
c_0009207,u_004282,annual_pro,app_store,trial_cancel,2025-09-23,0.0,t_0009207
t_0009208,u_004283,annual_basic,app_store,trial_start,2025-02-20,0.0,
p_0009209,u_004283,annual_basic,app_store,trial_convert,2025-02-27,89.99,t_0009208
t_0009210,u_004284,monthly_basic,app_store,trial_start,2025-03-20,0.0,
p_0009211,u_004284,monthly_basic,app_store,trial_convert,2025-03-27,9.99,t_0009210
r_0009211,u_004284,monthly_basic,app_store,refund,2025-04-01,-9.99,p_0009211
t_0009212,u_004285,monthly_pro,app_store,trial_start,2025-01-26,0.0,
c_0009212,u_004285,monthly_pro,app_store,trial_cancel,2025-01-26,0.0,t_0009212
t_0009213,u_004286,monthly_pro,play_store,trial_start,2024-08-11,0.0,
c_0009213,u_004286,monthly_pro,play_store,trial_cancel,2024-08-11,0.0,t_0009213
